gene_id	seqnames	start	end	width	strand
ENSG00000037280	chr5	180601506	180649624	48119	-
ENSG00000037474	chr5	6599239	6633291	34053	-
ENSG00000037637	chr1	16246839	16352454	105616	-
ENSG00000037749	chr5	154038906	154220478	181573	+
ENSG00000037757	chr19	13764532	13774282	9751	+
ENSG00000037897	chr12	57768471	57772793	4323	-
ENSG00000037965	chr12	54009106	54012362	3257	+
ENSG00000038002	chr4	177430770	177442503	11734	-
ENSG00000038210	chr4	25233975	25279092	45118	+
ENSG00000038219	chr4	13568738	13627723	58986	-
ENSG00000038274	chr5	163503114	163519336	16223	+
ENSG00000038295	chr4	165873258	166103895	230638	+
ENSG00000038358	chr16	67873023	67884503	11481	+
ENSG00000038382	chr5	14143702	14532128	388427	+
ENSG00000038427	chr5	83471465	83582303	110839	+
ENSG00000038532	chr16	10944488	11182189	237702	+
ENSG00000038945	chr8	16107878	16567490	459613	-
ENSG00000039068	chr16	68737225	68835548	98324	+
ENSG00000039123	chr5	55307760	55425581	117822	+
ENSG00000039139	chr5	13690331	13944543	254213	-
ENSG00000039319	chr5	80408013	80479350	71338	+
ENSG00000039523	chr16	67518418	67546788	28371	+
ENSG00000039537	chr5	41142234	41261438	119205	-
ENSG00000039560	chr5	34656237	34832627	176391	+
ENSG00000039600	chr5	157625679	157671480	45802	-
ENSG00000039650	chr19	49859882	49878351	18470	-
ENSG00000039987	chr19	12751702	12758458	6757	+
ENSG00000040199	chr16	71637835	71724701	86867	-
ENSG00000040275	chr5	169583634	169604778	21145	+
ENSG00000040341	chr8	73420369	73747708	327340	-
ENSG00000040487	chr1	19312326	19329300	16975	+
ENSG00000040531	chr17	3636468	3661542	25075	+
ENSG00000040608	chr22	20241415	20283246	41832	-
ENSG00000040633	chr17	7235028	7239722	4695	-
ENSG00000040731	chr5	24487100	24644978	157879	-
ENSG00000040933	chr2	98444854	98594390	149537	+
ENSG00000041353	chr18	54717860	54895516	177657	+
ENSG00000041357	chr15	78540405	78552419	12015	+
ENSG00000041515	chr13	108596152	109208007	611856	+
ENSG00000041802	chr3	194640788	194672477	31690	-
ENSG00000041880	chr3	51942345	51948867	6523	+
ENSG00000041982	chr9	115019578	115118257	98680	-
ENSG00000041988	chr1	6624866	6635586	10721	+
ENSG00000042062	chr20	50586108	50691528	105421	-
ENSG00000042088	chr14	89954939	90044768	89830	+
ENSG00000042286	chr10	70098223	70132934	34712	-
ENSG00000042304	chr2	227610090	227633320	23231	-
ENSG00000042317	chr14	88384924	88470350	85427	+
ENSG00000042429	chr11	93784227	93814695	30469	+
ENSG00000042445	chr2	85342088	85354620	12533	-
ENSG00000042493	chr2	85394748	85418432	23685	-
ENSG00000042753	chr19	46838136	46850992	12857	-
ENSG00000042781	chr1	215622894	216423396	800503	-
ENSG00000042813	chr7	49850421	50121329	270909	-
ENSG00000042832	chr8	132866958	133134903	267946	+
ENSG00000042980	chr8	24294040	24359018	64979	+
ENSG00000043039	chr11	129375940	129452279	76340	+
ENSG00000043093	chr3	182938074	182985953	47880	-
ENSG00000043143	chr5	134524312	134583230	58919	+
ENSG00000043355	chr13	99981772	99986773	5002	+
ENSG00000043462	chr5	170246237	170298227	51991	-
ENSG00000043514	chr1	39841022	39883511	42490	-
ENSG00000043591	chr10	114044056	114046908	2853	+
ENSG00000044012	chr1	42153421	42155824	2404	+
ENSG00000044090	chr6	43037617	43053945	16329	-
ENSG00000044115	chr5	138610967	138935034	324068	+
ENSG00000044446	chrX	18892300	18984598	92299	-
ENSG00000044459	chr9	17134982	17503923	368942	+
ENSG00000044524	chr3	89107524	89482134	374611	+
ENSG00000044574	chr9	125234853	125241330	6478	-
ENSG00000046604	chr18	31498043	31549008	50966	+
ENSG00000046647	chrX	14008279	14029893	21615	-
ENSG00000046651	chrX	13734745	13769353	34609	+
ENSG00000046653	chrX	13771031	13938638	167608	-
ENSG00000046774	chrX	142202345	142205290	2946	-
ENSG00000046889	chr8	67952118	68237030	284913	+
ENSG00000047056	chr10	1049538	1132297	82760	+
ENSG00000047188	chr5	113513683	113595285	81603	+
ENSG00000047230	chrX	16588003	16712936	124934	-
ENSG00000047249	chr8	53715557	53843558	128002	-
ENSG00000047315	chr4	56977722	57031168	53447	+
ENSG00000047346	chr15	52581317	52709817	128501	-
ENSG00000047365	chr4	35948221	36244509	296289	-
ENSG00000047410	chr1	186311652	186375693	64042	-
ENSG00000047457	chr3	149162410	149222055	59646	-
ENSG00000047578	chr16	27550133	27780369	230237	+
ENSG00000047579	chr6	15522801	15663058	140258	-
ENSG00000047597	chrX	37685759	37732130	46372	+
ENSG00000047617	chr12	5531869	5946232	414364	-
ENSG00000047621	chr12	4487728	4538508	50781	-
ENSG00000047634	chrX	17737449	17754988	17540	+
ENSG00000047644	chrX	10015562	10144478	128917	+
ENSG00000047648	chrX	11137543	11665701	528159	-
ENSG00000047662	chr4	17629306	17781512	152207	-
ENSG00000047849	chr3	47850690	48089272	238583	-
ENSG00000047932	chr6	117560269	117602542	42274	-
ENSG00000047936	chr6	117288300	117425855	137556	-
ENSG00000048028	chr11	113797874	113875570	77697	-
ENSG00000048052	chr7	18086949	19002416	915468	+
ENSG00000048140	chr5	176647387	176659054	11668	+
ENSG00000048162	chr5	176383938	176388975	5038	-
ENSG00000048342	chr4	15469865	15601557	131693	+
ENSG00000048392	chr8	102204502	102239118	34617	-
ENSG00000048405	chr7	127346790	127431924	85135	-
ENSG00000048462	chr16	11965107	11968068	2962	+
ENSG00000048471	chr16	11976737	12574289	597553	+
ENSG00000048540	chr12	16548373	16610594	62222	-
ENSG00000048544	chr6	42206801	42217865	11065	-
ENSG00000048545	chr6	42155406	42180056	24651	+
ENSG00000048649	chr11	77659996	77821017	161022	-
ENSG00000048707	chr1	12230067	12512047	281981	+
ENSG00000048740	chr10	10798397	11336675	538279	+
ENSG00000048828	chr9	93451722	93566107	114386	+
ENSG00000048991	chr2	135531455	135725270	193816	+
ENSG00000049089	chr1	40300487	40317816	17330	-
ENSG00000049130	chr12	88492793	88580851	88059	-
ENSG00000049167	chr5	60873831	60945073	71243	-
ENSG00000049192	chr5	65148736	65481920	333185	-
ENSG00000049239	chr1	9234775	9271337	36563	+
ENSG00000049245	chr1	7771269	7781432	10164	+
ENSG00000049246	chr1	7784320	7845177	60858	+
ENSG00000049247	chr1	7843083	7853512	10430	-
ENSG00000049249	chr1	7915894	7943165	27272	-
ENSG00000049283	chr17	50532543	50543750	11208	+
ENSG00000049323	chr2	32946972	33399509	452538	+
ENSG00000049449	chr11	31812391	32105755	293365	+
ENSG00000049540	chr7	74027789	74069907	42119	+
ENSG00000049541	chr7	74231499	74254458	22960	-
ENSG00000049618	chr6	156777374	157210779	433406	+
ENSG00000049656	chr5	1317744	1345099	27356	-
ENSG00000049759	chr18	58044367	58401540	357174	+
ENSG00000049768	chrX	49250436	49264826	14391	-
ENSG00000049769	chrX	49269843	49301461	31619	+
ENSG00000049860	chr5	74640023	74722647	82625	+
ENSG00000049883	chr5	72320367	72368395	48029	+
ENSG00000050030	chrX	74732849	74925485	192637	-
ENSG00000050130	chr14	59484443	59505410	20968	+
ENSG00000050165	chr11	11963106	12009769	46664	-
ENSG00000050327	chr7	144355288	144380632	25345	+
ENSG00000050344	chr7	26152240	26187125	34886	+
ENSG00000050393	chr6	13786557	13814568	28012	-
ENSG00000050405	chr12	50175788	50283546	107759	-
ENSG00000050426	chr12	51047962	51060424	12463	+
ENSG00000050438	chr12	51391317	51515763	124447	+
ENSG00000050555	chr9	131009082	131094473	85392	+
ENSG00000050628	chr1	70852353	71047808	195456	-
ENSG00000050730	chr4	121131408	121227466	96059	-
ENSG00000050748	chr5	180233143	180292099	58957	-
ENSG00000050767	chr5	178237618	178590555	352938	-
ENSG00000050820	chr16	75228187	75268053	39867	-
ENSG00000051009	chr11	6211335	6234711	23377	-
ENSG00000051108	chr16	56932048	56944863	12816	+
ENSG00000051128	chr19	18929201	18941261	12061	-
ENSG00000051180	chr15	40694774	40732339	37566	+
ENSG00000051341	chr3	121431427	121546641	115215	-
ENSG00000051382	chr3	138652699	138834938	182240	-
ENSG00000051523	chr16	88643283	88651152	7870	-
ENSG00000051596	chr5	175917873	176034680	116808	-
ENSG00000051620	chr6	138403531	138422197	18667	+
ENSG00000051825	chr12	123152320	123244014	91695	-
ENSG00000052126	chr12	19129752	19376400	246649	+
ENSG00000052344	chr16	31131433	31135762	4330	-
ENSG00000052723	chr1	114769479	114780685	11207	-
ENSG00000052749	chr10	97356358	97426076	69719	-
ENSG00000052795	chr4	158769138	158908049	138912	+
ENSG00000052802	chr4	165327623	165343160	15538	+
ENSG00000052841	chr11	43358932	43494933	136002	+
ENSG00000052850	chr11	44260444	44310166	49723	-
ENSG00000053108	chr5	133196455	133612564	416110	-
ENSG00000053254	chr14	89124871	89619149	494279	-
ENSG00000053328	chr6	110245928	110358272	112345	-
ENSG00000053371	chr1	19303965	19312146	8182	-
ENSG00000053372	chr1	19251539	19260128	8590	+
ENSG00000053438	chr20	37521215	37523693	2479	+
ENSG00000053501	chr19	17215346	17219829	4484	+
ENSG00000053524	chr3	183178043	183428778	250736	-
ENSG00000053702	chr12	2825348	2835544	10197	-
ENSG00000053747	chr18	23689443	23955066	265624	+
ENSG00000053770	chr14	57268909	57298742	29834	+
ENSG00000053900	chr4	25377213	25418498	41286	+
ENSG00000053918	chr11	2444684	2849109	404426	+
ENSG00000054116	chr1	36136570	36156053	19484	-
ENSG00000054118	chr1	36224416	36305357	80942	+
ENSG00000054148	chr9	136848724	136851027	2304	+
ENSG00000054179	chr9	137048098	137054045	5948	-
ENSG00000054219	chr2	159803355	159904749	101395	-
ENSG00000054267	chr1	235131634	235328219	196586	-
ENSG00000054277	chr1	241590102	241677376	87275	-
ENSG00000054282	chr1	243256034	243500092	244059	+
ENSG00000054356	chr2	219289623	219309648	20026	-
ENSG00000054392	chr1	210328252	210676296	348045	+
ENSG00000054523	chr1	10210805	10381603	170799	+
ENSG00000054598	chr6	1609972	1613897	3926	+
ENSG00000054611	chr22	46762617	47175699	413083	+
ENSG00000054654	chr14	63852983	64226433	373451	+
ENSG00000054690	chr14	67533301	67589612	56312	+
ENSG00000054793	chr20	51596514	51768634	172121	-
ENSG00000054796	chr20	57329759	57343994	14236	+
ENSG00000054803	chr20	55997440	56005472	8033	-
ENSG00000054938	chr11	74696429	74731385	34957	-
ENSG00000054965	chr11	73400487	73598189	197703	-
ENSG00000054967	chr11	73376264	73397474	21211	+
ENSG00000054983	chr14	87837820	87993665	155846	-
ENSG00000055044	chr2	202265716	202303666	37951	+
ENSG00000055070	chr1	16352575	16398145	45571	+
ENSG00000055118	chr7	150944961	150978315	33355	-
ENSG00000055130	chr7	148697914	148801036	103123	+
ENSG00000055147	chr5	153990128	154038936	48809	-
ENSG00000055163	chr5	157266079	157395595	129517	+
ENSG00000055208	chr6	149218641	149411613	192973	+
ENSG00000055211	chr6	149566294	149591748	25455	+
ENSG00000055332	chr2	37099210	37157065	57856	-
ENSG00000055483	chr17	78787381	78841441	54061	-
ENSG00000055609	chr7	152134922	152436005	301084	-
ENSG00000055732	chr1	85018082	85048499	30418	-
ENSG00000055813	chr2	56184123	56386173	202051	+
ENSG00000055917	chr2	20248691	20352234	103544	-
ENSG00000055950	chr10	100969458	100987515	18058	-
ENSG00000055955	chr3	52812975	52831479	18505	-
ENSG00000055957	chr3	52777592	52792068	14477	+
ENSG00000056050	chr4	169729465	169757953	28489	-
ENSG00000056097	chr5	32354350	32444761	90412	-
ENSG00000056277	chrX	130202711	130268899	66189	-
ENSG00000056291	chr4	72031804	72148067	116264	+
ENSG00000056487	chr22	44881162	45009999	128838	-
ENSG00000056558	chr9	120902393	120929173	26781	-
ENSG00000056586	chr9	122844556	122905341	60786	-
ENSG00000056736	chr3	53846580	53865800	19221	+
ENSG00000056972	chr6	111556454	111606278	49825	-
ENSG00000056998	chrX	2828788	2882818	54031	+
ENSG00000057019	chr3	98795941	98901689	105749	-
ENSG00000057149	chr18	63655197	63661963	6767	-
ENSG00000057252	chr1	179293714	179358680	64967	+
ENSG00000057294	chr12	32790745	32896840	106096	-
ENSG00000057468	chr1	75796882	75913238	116357	+
ENSG00000057593	chr13	113105788	113120681	14894	+
ENSG00000057608	chr10	5765223	5842132	76910	-
ENSG00000057657	chr6	106086320	106109939	23620	+
ENSG00000057663	chr6	106045423	106325820	280398	-
ENSG00000057704	chr12	94567124	94650562	83439	-
ENSG00000057757	chr1	23778405	23788232	9828	+
ENSG00000057935	chr2	42494569	42756947	262379	+
ENSG00000058056	chr3	179652755	179789401	136647	+
ENSG00000058063	chr3	182793500	182921635	128136	+
ENSG00000058085	chr1	183186238	183244900	58663	+
ENSG00000058091	chr7	90466424	91210590	744167	+
ENSG00000058262	chr3	128051641	128071683	20043	+
ENSG00000058272	chr12	79773563	79935460	161898	-
ENSG00000058335	chr15	78959947	79090773	130827	-
ENSG00000058404	chr7	44217150	44334577	117428	-
ENSG00000058453	chr1	16740273	16972979	232707	+
ENSG00000058600	chr16	22297375	22335103	37729	+
ENSG00000058668	chr1	203626561	203744081	117521	+
ENSG00000058673	chr1	203795654	203854124	58471	+
ENSG00000058729	chr5	97160867	97183260	22394	-
ENSG00000058799	chr1	53851719	53889834	38116	-
ENSG00000058804	chr1	53765460	53838860	73401	-
ENSG00000058866	chr3	186105668	186362237	256570	-
ENSG00000059122	chr16	2911937	2951208	39272	+
ENSG00000059145	chr16	1363205	1414751	51547	-
ENSG00000059377	chr7	139777051	140020325	243275	+
ENSG00000059378	chr7	140023744	140063721	39978	-
ENSG00000059573	chr10	95605929	95656706	50778	-
ENSG00000059588	chr1	234391313	234479103	87791	-
ENSG00000059691	chr4	151670504	151761023	90520	-
ENSG00000059728	chr2	69897688	69942945	45258	+
ENSG00000059758	chr12	96278261	96400560	122300	-
ENSG00000059769	chr9	111631352	111654351	23000	+
ENSG00000059804	chr12	7919230	7936275	17046	-
ENSG00000059915	chr10	102402617	102421539	18923	-
ENSG00000060069	chr18	79679801	79756623	76823	+
ENSG00000060138	chr12	10699089	10723312	24224	-
ENSG00000060140	chr12	10618939	10674318	55380	-
ENSG00000060237	chr12	752593	911452	158860	+
ENSG00000060303	chr6	50857255	50857662	408	-
ENSG00000060339	chr10	68721012	68792377	71366	+
ENSG00000060491	chr20	62804835	62814000	9166	+
ENSG00000060558	chr19	3136193	3163769	27577	+
ENSG00000060566	chr19	4153601	4173054	19454	+
ENSG00000060642	chr1	26787472	26798398	10927	+
ENSG00000060656	chr1	29236516	29326813	90298	+
ENSG00000060688	chr1	31259568	31296782	37215	-
ENSG00000060709	chr12	130396137	130517917	121781	-
ENSG00000060718	chr1	102876467	103108496	232030	-
ENSG00000060749	chr11	32893178	32993316	100139	+
ENSG00000060762	chr6	166364919	166383013	18095	-
ENSG00000060971	chr3	38103129	38137242	34114	-
ENSG00000060982	chr12	24810022	24949459	139438	-
ENSG00000061273	chr12	47782722	47833132	50411	-
ENSG00000061337	chr8	20246165	20303963	57799	-
ENSG00000061455	chr5	123089121	123194266	105146	+
ENSG00000061492	chr5	138083892	138092365	8474	+
ENSG00000061656	chr20	35615892	35621049	5158	+
ENSG00000061676	chr2	182909115	183038858	129744	-
ENSG00000061794	chr12	27710773	27756295	45523	+
ENSG00000061918	chr4	155758992	155807591	48600	+
ENSG00000061936	chr12	131711081	131799737	88657	+
ENSG00000061938	chr3	195863364	195911945	48582	-
ENSG00000061987	chr12	62466817	62600479	133663	+
ENSG00000062038	chr16	68636189	68722616	86428	+
ENSG00000062096	chrX	3041471	3112726	71256	+
ENSG00000062194	chr5	57173948	57264679	90732	+
ENSG00000062282	chr11	75759512	75801535	42024	+
ENSG00000062370	chr19	44326555	44367217	40663	-
ENSG00000062485	chr12	56271699	56300392	28694	-
ENSG00000062524	chr15	41503638	41513887	10250	-
ENSG00000062582	chr7	43866558	43869893	3336	-
ENSG00000062598	chr20	46366049	46432985	66937	-
ENSG00000062650	chr10	86435256	86521815	86560	-
ENSG00000062716	chr17	59707192	59842255	135064	+
ENSG00000062725	chr17	60443149	60526219	83071	-
ENSG00000062822	chr19	50384204	50418018	33815	+
ENSG00000063015	chr17	28954901	29006440	51540	-
ENSG00000063046	chr12	53006158	53042209	36052	+
ENSG00000063127	chr19	49289638	49325225	35588	-
ENSG00000063169	chr19	47608196	47703277	95082	+
ENSG00000063176	chr19	48619291	48630717	11427	+
ENSG00000063177	chr19	48615328	48619536	4209	-
ENSG00000063180	chr19	48637942	48646312	8371	-
ENSG00000063241	chr19	55452985	55462343	9359	-
ENSG00000063244	chr19	55654146	55674715	20570	+
ENSG00000063245	chr19	55675226	55709858	34633	+
ENSG00000063322	chr19	39391303	39400637	9335	+
ENSG00000063438	chr5	304176	438291	134116	+
ENSG00000063515	chr22	19148576	19150283	1708	-
ENSG00000063587	chrX	153334155	153360110	25956	+
ENSG00000063601	chrX	150692971	150765103	72133	+
ENSG00000063660	chr2	240435671	240468078	32408	+
ENSG00000063761	chr14	77800083	77935012	134930	+
ENSG00000063854	chr16	1795620	1827194	31575	-
ENSG00000063978	chr4	2462220	2625320	163101	+
ENSG00000064012	chr2	201233443	201287711	54269	+
ENSG00000064042	chr4	41359607	41700044	340438	+
ENSG00000064102	chr12	26905181	26938326	33146	-
ENSG00000064115	chr12	26973195	27014434	41240	-
ENSG00000064195	chr17	49990005	49995224	5220	-
ENSG00000064199	chr11	124673798	124697518	23721	+
ENSG00000064201	chr11	2301997	2318200	16204	+
ENSG00000064205	chr20	44714844	44728509	13666	+
ENSG00000064218	chr9	976964	991731	14768	+
ENSG00000064225	chr3	98732236	98821201	88966	+
ENSG00000064270	chr16	84368527	84464187	95661	+
ENSG00000064300	chr17	49495293	49515017	19725	+
ENSG00000064309	chr11	125955796	126063335	107540	-
ENSG00000064313	chr8	119730775	119832863	102089	-
ENSG00000064393	chr7	139561570	139777778	216209	-
ENSG00000064419	chr7	128954180	129055173	100994	-
ENSG00000064489	chr19	19145567	19192158	46592	-
ENSG00000064490	chr19	19192229	19201869	9641	+
ENSG00000064545	chr19	19119169	19138513	19345	-
ENSG00000064547	chr19	19623668	19628930	5263	-
ENSG00000064601	chr20	45890144	45898820	8677	+
ENSG00000064607	chr19	18990888	19034023	43136	-
ENSG00000064651	chr5	128083766	128189688	105923	+
ENSG00000064652	chr5	122843439	123029354	185916	+
ENSG00000064655	chr20	46894624	47188844	294221	+
ENSG00000064666	chr19	1026581	1039068	12488	+
ENSG00000064687	chr19	1040101	1065572	25472	+
ENSG00000064692	chr5	122311354	122464219	152866	+
ENSG00000064703	chr1	111755245	111768016	12772	+
ENSG00000064726	chr15	83016422	83067354	50933	-
ENSG00000064763	chr12	29149103	29340980	191878	+
ENSG00000064787	chr20	53936777	54070594	133818	-
ENSG00000064835	chr3	87259404	87276587	17184	-
ENSG00000064886	chr1	111200771	111243440	42670	+
ENSG00000064932	chr19	1107636	1174283	66648	-
ENSG00000064933	chr2	189784085	189877629	93545	+
ENSG00000064961	chr19	3572777	3579088	6312	+
ENSG00000064989	chr2	187343129	187448460	105332	-
ENSG00000064995	chr6	34877778	34888089	10312	-
ENSG00000064999	chr6	34889265	35091413	202149	+
ENSG00000065000	chr19	2100988	2164465	63478	-
ENSG00000065029	chr6	35258909	35295985	37077	+
ENSG00000065054	chr16	2025356	2039026	13671	+
ENSG00000065057	chr16	2039815	2047866	8052	-
ENSG00000065060	chr6	34792015	34883138	91124	+
ENSG00000065135	chr1	109548611	109618321	69711	+
ENSG00000065150	chr13	97953658	98024297	70640	+
ENSG00000065154	chr10	124397303	124418976	21674	-
ENSG00000065183	chr1	117929720	117966542	36823	+
ENSG00000065243	chr1	88684222	88836255	152034	+
ENSG00000065268	chr19	984271	998438	14168	+
ENSG00000065308	chr6	52497402	52576915	79514	-
